name,node_id,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,geometry
,3869,,,traffic_signals,secondary,0,-111.9427805,33.4293994,POINT (-111.9427805 33.4293994)
,3870,3131,,,residential,0,-111.9085736,33.3806548,POINT (-111.9085736 33.3806548)
,3871,3132,,,residential,0,-111.9075495,33.3806576,POINT (-111.9075495 33.3806576)
,3872,3133,,,residential,0,-111.9588154,33.3298224,POINT (-111.9588154 33.3298224)
,3873,3134,,,residential,0,-111.9093327,33.3304561,POINT (-111.9093327 33.3304561)
,3874,3135,,,residential,0,-111.9364843,33.335372,POINT (-111.9364843 33.335372)
,3875,,,,others,0,-111.8970324,33.4294093,POINT (-111.8970324 33.4294093)
,3876,3136,,turning_circle,residential,0,-111.909573,33.3306784,POINT (-111.909573 33.3306784)
,3877,3137,,,residential,0,-111.9065826,33.3806458,POINT (-111.9065826 33.3806458)
,3878,3138,,,residential,0,-111.9103257,33.3600193,POINT (-111.9103257 33.3600193)
,3879,,,,others,0,-111.8936171,33.4294164,POINT (-111.8936171 33.4294164)
,3880,3139,,,residential,0,-111.904577,33.3808833,POINT (-111.904577 33.3808833)
,3881,,,,others,0,-111.8953318,33.4294106,POINT (-111.8953318 33.4294106)
,3882,3140,,,residential,0,-111.9412594,33.4264482,POINT (-111.9412594 33.4264482)
,3883,3141,,turning_circle,residential,0,-111.9075238,33.3816681,POINT (-111.9075238 33.3816681)
,3884,3142,,turning_circle,residential,0,-111.9182822,33.3803845,POINT (-111.9182822 33.3803845)
,3885,,,,secondary,0,-111.941344,33.4294485,POINT (-111.941344 33.4294485)
,3886,3143,,,residential,0,-111.9180203,33.3803858,POINT (-111.9180203 33.3803858)
,3887,3144,,,residential,0,-111.9288849,33.3255703,POINT (-111.9288849 33.3255703)
,3888,3145,,,residential,0,-111.9174329,33.3803889,POINT (-111.9174329 33.3803889)
,3889,3146,,,residential,0,-111.9094314,33.3698941,POINT (-111.9094314 33.3698941)
,3890,3147,,,residential,0,-111.9153681,33.3803996,POINT (-111.9153681 33.3803996)
,3891,3148,,turning_circle,residential,0,-111.9289464,33.3267636,POINT (-111.9289464 33.3267636)
,3892,3149,,,residential,0,-111.9094572,33.3692131,POINT (-111.9094572 33.3692131)
,3893,3150,,turning_circle,residential,0,-111.9148102,33.3804025,POINT (-111.9148102 33.3804025)
,3894,3151,,turning_circle,residential,0,-111.9329485,33.3306073,POINT (-111.9329485 33.3306073)
,3895,,,,secondary,0,-111.9409322,33.429585,POINT (-111.9409322 33.429585)
,3896,3152,,,residential,0,-111.9337344,33.3238419,POINT (-111.9337344 33.3238419)
,3897,3153,,,residential,0,-111.9352047,33.3804727,POINT (-111.9352047 33.3804727)
,3898,,,traffic_signals,primary,0,-111.9400919,33.4296678,POINT (-111.9400919 33.4296678)
,3899,3154,,,residential,0,-111.9323445,33.3803698,POINT (-111.9323445 33.3803698)
,3900,3155,,turning_circle,residential,0,-111.9372401,33.3310663,POINT (-111.9372401 33.3310663)
,3901,,,traffic_signals,others,0,-111.9399677,33.4296814,POINT (-111.9399677 33.4296814)
,3902,3156,,,residential,0,-111.930986,33.3800369,POINT (-111.930986 33.3800369)
,3903,3157,,turning_circle,residential,0,-111.9074922,33.3824753,POINT (-111.9074922 33.3824753)
,3904,3158,,,residential,0,-111.9274078,33.4026889,POINT (-111.9274078 33.4026889)
,3905,,,,secondary,0,-111.9349285,33.4300573,POINT (-111.9349285 33.4300573)
,3906,3159,,,residential,0,-111.9084564,33.3517182,POINT (-111.9084564 33.3517182)
,3907,,,,secondary,0,-111.935073,33.4303006,POINT (-111.935073 33.4303006)
,3908,3160,,,residential,0,-111.9361157,33.330973,POINT (-111.9361157 33.330973)
,3909,3161,,,residential,0,-111.9708077,33.3906119,POINT (-111.9708077 33.3906119)
,3910,3162,,,residential,0,-111.929307,33.3697371,POINT (-111.929307 33.3697371)
,3911,3163,,,residential,0,-111.929307,33.3689558,POINT (-111.929307 33.3689558)
,3912,3164,,,residential,0,-111.9716767,33.3910218,POINT (-111.9716767 33.3910218)
,3913,3165,,,residential,0,-111.929307,33.3681817,POINT (-111.929307 33.3681817)
,3914,3166,,,residential,0,-111.9292984,33.367386,POINT (-111.9292984 33.367386)
,3915,,,traffic_signals,primary,0,-111.8888701,33.4149255,POINT (-111.8888701 33.4149255)
,3916,3167,,,residential,0,-111.9032387,33.3313597,POINT (-111.9032387 33.3313597)
,3917,3168,,,residential,0,-111.929182,33.3586681,POINT (-111.929182 33.3586681)
,3918,3169,,,residential,0,-111.9096357,33.3462472,POINT (-111.9096357 33.3462472)
,3919,3170,,turning_circle,residential,0,-111.9097215,33.3469714,POINT (-111.9097215 33.3469714)
,3920,,,traffic_signals,secondary,0,-111.89194,33.4148713,POINT (-111.89194 33.4148713)
,3921,,,traffic_signals,secondary,0,-111.8907322,33.4148862,POINT (-111.8907322 33.4148862)
,3922,3171,,,residential,0,-111.9458474,33.3569077,POINT (-111.9458474 33.3569077)
,3923,3172,,turning_circle,residential,0,-111.9096357,33.3458887,POINT (-111.9096357 33.3458887)
,3924,3173,,,residential,0,-111.9434986,33.3386523,POINT (-111.9434986 33.3386523)
,3925,3174,,,residential,0,-111.9098469,33.3515963,POINT (-111.9098469 33.3515963)
,3926,3175,,,residential,0,-111.9292812,33.3757796,POINT (-111.9292812 33.3757796)
,3927,3176,,turning_circle,residential,0,-111.9207775,33.3573276,POINT (-111.9207775 33.3573276)
,3928,3177,,,residential,1,-111.8990615,33.4217216,POINT (-111.8990615 33.4217216)
,3929,3178,,,residential,0,-111.9293327,33.3729627,POINT (-111.9293327 33.3729627)
,3930,3179,,,residential,1,-111.8991417,33.4217416,POINT (-111.8991417 33.4217416)
,3931,3180,,,residential,0,-111.9105172,33.3314816,POINT (-111.9105172 33.3314816)
,3932,3181,,,residential,0,-111.9419954,33.3698377,POINT (-111.9419954 33.3698377)
,3933,3182,,,residential,0,-111.9293241,33.3720954,POINT (-111.9293241 33.3720954)
,3934,3183,,turning_circle,residential,0,-111.9519158,33.3598826,POINT (-111.9519158 33.3598826)
,3935,,,traffic_signals,primary,0,-111.891949,33.414684,POINT (-111.891949 33.414684)
,3936,3184,,,residential,0,-111.9516783,33.3599489,POINT (-111.9516783 33.3599489)
,3937,3185,,,residential,0,-111.9160351,33.3315027,POINT (-111.9160351 33.3315027)
,3938,3186,,,residential,0,-111.911448,33.3747292,POINT (-111.911448 33.3747292)
,3939,3187,,,residential,0,-111.9090315,33.3497465,POINT (-111.9090315 33.3497465)
,3940,3188,,turning_circle,residential,0,-111.9406558,33.3251389,POINT (-111.9406558 33.3251389)
,3941,3189,,,residential,0,-111.9396516,33.3255477,POINT (-111.9396516 33.3255477)
,3942,3190,,,residential,0,-111.9439296,33.411019,POINT (-111.9439296 33.411019)
,3943,3191,,turning_circle,residential,0,-111.9376014,33.3398209,POINT (-111.9376014 33.3398209)
,3944,3192,,,residential,0,-111.9147102,33.4194431,POINT (-111.9147102 33.4194431)
,3945,3193,,,residential,0,-111.94234,33.4136148,POINT (-111.94234 33.4136148)
,3946,3194,,,residential,0,-111.9424188,33.4147283,POINT (-111.9424188 33.4147283)
,3947,3195,,,residential,0,-111.9080371,33.4031213,POINT (-111.9080371 33.4031213)
,3948,3196,,,residential,0,-111.9424528,33.4161904,POINT (-111.9424528 33.4161904)
,3949,3197,,,residential,0,-111.9424525,33.4176183,POINT (-111.9424525 33.4176183)
,3950,3198,,,residential,0,-111.9423945,33.4190482,POINT (-111.9423945 33.4190482)
,3951,3199,,turning_circle,residential,0,-111.9064034,33.3954255,POINT (-111.9064034 33.3954255)
,3952,3200,,,residential,0,-111.9423721,33.4205087,POINT (-111.9423721 33.4205087)
,3953,3201,,traffic_signals,residential,0,-111.9423899,33.4219281,POINT (-111.9423899 33.4219281)
,3954,3202,,traffic_signals,residential,0,-111.943347,33.4254811,POINT (-111.943347 33.4254811)
,3955,3203,,traffic_signals,residential,0,-111.942786,33.4275642,POINT (-111.942786 33.4275642)
,3956,3204,,,residential,0,-111.9063395,33.3915649,POINT (-111.9063395 33.3915649)
,3957,3205,,,residential,0,-111.937695,33.3309874,POINT (-111.937695 33.3309874)
,3958,3206,,,residential,0,-111.9092117,33.3556255,POINT (-111.9092117 33.3556255)
,3959,3207,,turning_circle,residential,0,-111.9093748,33.3559409,POINT (-111.9093748 33.3559409)
,3960,3208,,turning_circle,residential,0,-111.9019169,33.3314314,POINT (-111.9019169 33.3314314)
,3961,3209,,turning_circle,residential,0,-111.9609947,33.4421187,POINT (-111.9609947 33.4421187)
,3962,,,traffic_signals,secondary,0,-111.9686435,33.3783363,POINT (-111.9686435 33.3783363)
,3963,3210,,,residential,0,-111.932798,33.3959461,POINT (-111.932798 33.3959461)
,3964,,,,motorway,0,-111.9261724,33.4362325,POINT (-111.9261724 33.4362325)
,3965,3211,,traffic_signals,residential,0,-111.965824,33.4076443,POINT (-111.965824 33.4076443)
,3966,,,,motorway,0,-111.9262326,33.4361251,POINT (-111.9262326 33.4361251)
,3967,,,,motorway,0,-111.9262543,33.4360798,POINT (-111.9262543 33.4360798)
,3968,,,,motorway,0,-111.9262542,33.4361705,POINT (-111.9262542 33.4361705)
,3969,3212,,,residential,0,-111.9357685,33.325642,POINT (-111.9357685 33.325642)
,3970,3213,,,residential,0,-111.9721886,33.3920992,POINT (-111.9721886 33.3920992)
,3971,3214,,,residential,0,-111.9722754,33.3911064,POINT (-111.9722754 33.3911064)
,3972,3215,,,residential,0,-111.9405892,33.3407194,POINT (-111.9405892 33.3407194)
,3973,3216,,,residential,0,-111.9726273,33.3901175,POINT (-111.9726273 33.3901175)
,3974,3217,,,residential,0,-111.9727303,33.3899311,POINT (-111.9727303 33.3899311)
,3975,3218,,,residential,0,-111.9728591,33.3895155,POINT (-111.9728591 33.3895155)
,3976,3219,,,residential,0,-111.9729192,33.3890568,POINT (-111.9729192 33.3890568)
,3977,3220,,traffic_signals,residential,0,-111.883286,33.3930188,POINT (-111.883286 33.3930188)
,3978,3221,,,residential,0,-111.9729621,33.388591,POINT (-111.9729621 33.388591)
,3979,,,,primary,0,-111.9494604,33.4451127,POINT (-111.9494604 33.4451127)
,3980,,,,others,0,-111.9418761,33.380554,POINT (-111.9418761 33.380554)
,3981,3222,,,residential,0,-111.9349107,33.3965265,POINT (-111.9349107 33.3965265)
,3982,,,,secondary,0,-111.9415207,33.3782249,POINT (-111.9415207 33.3782249)
,3983,,,,primary,0,-111.9491862,33.4452874,POINT (-111.9491862 33.4452874)
,3984,3223,,,residential,0,-111.8893284,33.4068147,POINT (-111.8893284 33.4068147)
,3985,,,traffic_signals,trunk,0,-111.9736269,33.408463,POINT (-111.9736269 33.408463)
,3986,3224,,turning_circle,residential,0,-111.9427703,33.4049307,POINT (-111.9427703 33.4049307)
,3987,3225,,,residential,0,-111.9427703,33.4045307,POINT (-111.9427703 33.4045307)
,3988,,,,secondary,0,-111.9682088,33.4085517,POINT (-111.9682088 33.4085517)
,3989,3226,,,residential,0,-111.9414153,33.3379586,POINT (-111.9414153 33.3379586)
,3990,3227,,,residential,0,-111.9412125,33.3386397,POINT (-111.9412125 33.3386397)
,3991,3228,,turning_circle,residential,0,-111.9427703,33.4042307,POINT (-111.9427703 33.4042307)
,3992,,,motorway_junction,motorway,0,-111.9584696,33.3868388,POINT (-111.9584696 33.3868388)
,3993,3229,,,residential,0,-111.9566953,33.368305,POINT (-111.9566953 33.368305)
,3994,3230,,,residential,0,-111.8894031,33.4069171,POINT (-111.8894031 33.4069171)
,3995,3231,,,residential,0,-111.9557818,33.3683744,POINT (-111.9557818 33.3683744)
,3996,3232,,,residential,0,-111.9551974,33.368383,POINT (-111.9551974 33.368383)
,3997,3233,,,residential,0,-111.9390085,33.4546652,POINT (-111.9390085 33.4546652)
,3998,3234,,,residential,0,-111.9400538,33.3279373,POINT (-111.9400538 33.3279373)
,3999,3235,,,residential,0,-111.940071,33.3286903,POINT (-111.940071 33.3286903)
,4000,3236,,,residential,0,-111.9093155,33.3277884,POINT (-111.9093155 33.3277884)
,4001,3237,,,residential,0,-111.9400897,33.3294886,POINT (-111.9400897 33.3294886)
,4002,3238,,,residential,0,-111.9545804,33.3683794,POINT (-111.9545804 33.3683794)
,4003,3239,,,residential,0,-111.9400897,33.3301842,POINT (-111.9400897 33.3301842)
,4004,3240,,,residential,0,-111.9400811,33.330973,POINT (-111.9400811 33.330973)
,4005,3241,,turning_circle,residential,0,-111.8958556,33.382043,POINT (-111.8958556 33.382043)
,4006,3242,,,residential,0,-111.9591392,33.3236839,POINT (-111.9591392 33.3236839)
,4007,3243,,,motorway,1,-111.8915261,33.4291785,POINT (-111.8915261 33.4291785)
,4008,,,motorway_junction,motorway,0,-111.9673673,33.3846973,POINT (-111.9673673 33.3846973)
,4009,,,traffic_signals,secondary,0,-111.9695049,33.4092762,POINT (-111.9695049 33.4092762)
,4010,3244,,turning_loop,residential,0,-111.900923,33.3924155,POINT (-111.900923 33.3924155)
,4011,3245,,,residential,0,-111.9118404,33.381793,POINT (-111.9118404 33.381793)
,4012,,,,trunk,0,-111.9698194,33.4093386,POINT (-111.9698194 33.4093386)
,4013,3246,,,residential,0,-111.9404563,33.3616011,POINT (-111.9404563 33.3616011)
,4014,3247,,turning_circle,residential,0,-111.9433337,33.3250528,POINT (-111.9433337 33.3250528)
,4015,3248,,,residential,0,-111.9404613,33.3611605,POINT (-111.9404613 33.3611605)
,4016,3249,,turning_circle,residential,0,-111.9557934,33.3685548,POINT (-111.9557934 33.3685548)
,4017,3250,,,residential,0,-111.9416113,33.3636849,POINT (-111.9416113 33.3636849)
,4018,3251,,,residential,0,-111.958685,33.3205698,POINT (-111.958685 33.3205698)
,4019,3252,,,residential,0,-111.9416369,33.3643821,POINT (-111.9416369 33.3643821)
,4020,3253,,turning_circle,residential,0,-111.9452134,33.325017,POINT (-111.9452134 33.325017)
,4021,3254,,,residential,0,-111.9521905,33.4160147,POINT (-111.9521905 33.4160147)
,4022,3255,,,residential,0,-111.9419405,33.3652007,POINT (-111.9419405 33.3652007)
,4023,3256,,,residential,0,-111.9419524,33.366779,POINT (-111.9419524 33.366779)
,4024,3257,,,residential,0,-111.9419581,33.3683431,POINT (-111.9419581 33.3683431)
,4025,3258,,turning_circle,residential,0,-111.9162744,33.3811585,POINT (-111.9162744 33.3811585)
,4026,3259,,,residential,0,-111.944695,33.4254749,POINT (-111.944695 33.4254749)
,4027,3260,,,residential,0,-111.9554119,33.4255004,POINT (-111.9554119 33.4255004)
,4028,3261,,,residential,0,-111.955117,33.4254977,POINT (-111.955117 33.4254977)
,4029,3262,,,residential,0,-111.9399177,33.324852,POINT (-111.9399177 33.324852)
,4030,,,,motorway,0,-111.9019512,33.3855783,POINT (-111.9019512 33.3855783)
,4031,,,crossing,secondary,0,-111.9628879,33.3490304,POINT (-111.9628879 33.3490304)
,4032,,,,secondary,0,-111.963047,33.3490825,POINT (-111.963047 33.3490825)
,4033,3263,,,residential,0,-111.9376334,33.4243567,POINT (-111.9376334 33.4243567)
,4034,,,traffic_signals,secondary,0,-111.9632306,33.3491736,POINT (-111.9632306 33.3491736)
,4035,3264,,traffic_signals,residential,0,-111.9381452,33.4219872,POINT (-111.9381452 33.4219872)
,4036,,,traffic_signals,tertiary,0,-111.9544888,33.3490739,POINT (-111.9544888 33.3490739)
,4037,,,traffic_signals,secondary,0,-111.9632266,33.3490286,POINT (-111.9632266 33.3490286)
,4038,,,,secondary,0,-111.9607947,33.3490435,POINT (-111.9607947 33.3490435)
,4039,,,,secondary,0,-111.963229,33.3490788,POINT (-111.963229 33.3490788)
,4040,3265,,,residential,0,-111.9366173,33.4190676,POINT (-111.9366173 33.4190676)
,4041,3266,,,residential,0,-111.9155191,33.3496656,POINT (-111.9155191 33.3496656)
,4042,,,,secondary,0,-111.8919698,33.42101,POINT (-111.8919698 33.42101)
,4043,3267,,,residential,0,-111.9338595,33.3497279,POINT (-111.9338595 33.3497279)
,4044,,,,secondary,0,-111.926874,33.3823824,POINT (-111.926874 33.3823824)
,4045,3268,,,residential,0,-111.9215447,33.3805369,POINT (-111.9215447 33.3805369)
,4046,3269,,,residential,0,-111.9564858,33.4204254,POINT (-111.9564858 33.4204254)
,4047,3270,,,residential,0,-111.9564865,33.4197096,POINT (-111.9564865 33.4197096)
,4048,3271,,,residential,0,-111.9248706,33.3993787,POINT (-111.9248706 33.3993787)
,4049,3272,,,residential,0,-111.9248732,33.3985648,POINT (-111.9248732 33.3985648)
,4050,3273,,,residential,0,-111.9564931,33.4190005,POINT (-111.9564931 33.4190005)
,4051,3274,,,residential,0,-111.924861,33.395786,POINT (-111.924861 33.395786)
,4052,3275,,,residential,0,-111.9268297,33.3506539,POINT (-111.9268297 33.3506539)
,4053,3276,,,residential,0,-111.9268383,33.3497649,POINT (-111.9268383 33.3497649)
,4054,,,,secondary,0,-111.9271473,33.3816665,POINT (-111.9271473 33.3816665)
,4055,,,,tertiary,0,-111.926292,33.3820604,POINT (-111.926292 33.3820604)
,4056,3277,,turning_circle,residential,0,-111.9273781,33.365065,POINT (-111.9273781 33.365065)
,4057,,,,motorway,0,-111.9266221,33.3861654,POINT (-111.9266221 33.3861654)
,4058,3278,,turning_circle,residential,0,-111.9365316,33.4020656,POINT (-111.9365316 33.4020656)
,4059,3279,,,residential,0,-111.9278845,33.3694376,POINT (-111.9278845 33.3694376)
,4060,3280,,turning_circle,residential,0,-111.9279446,33.3684771,POINT (-111.9279446 33.3684771)
,4061,3281,,,residential,1,-111.8936604,33.3280596,POINT (-111.8936604 33.3280596)
,4062,3282,,turning_circle,residential,0,-111.9396432,33.4145427,POINT (-111.9396432 33.4145427)
,4063,3283,,,residential,0,-111.917619,33.3625394,POINT (-111.917619 33.3625394)
,4064,,,,motorway,0,-111.9264638,33.3850332,POINT (-111.9264638 33.3850332)
,4065,3284,,turning_circle,residential,0,-111.9173443,33.3631989,POINT (-111.9173443 33.3631989)
,4066,,,,secondary,0,-111.9264126,33.3841619,POINT (-111.9264126 33.3841619)
,4067,3285,,,residential,0,-111.9167335,33.4064288,POINT (-111.9167335 33.4064288)
,4068,3286,,turning_circle,residential,0,-111.9166337,33.3924029,POINT (-111.9166337 33.3924029)
,4069,3287,,,residential,0,-111.9166337,33.3915788,POINT (-111.9166337 33.3915788)
,4070,3288,,,residential,0,-111.9729707,33.3881037,POINT (-111.9729707 33.3881037)
,4071,3289,,turning_circle,residential,0,-111.9271447,33.3405203,POINT (-111.9271447 33.3405203)
,4072,3290,,,residential,0,-111.9163855,33.3875739,POINT (-111.9163855 33.3875739)
,4073,3291,,turning_circle,residential,0,-111.9163919,33.3864857,POINT (-111.9163919 33.3864857)
,4074,3292,,,residential,0,-111.9735286,33.387602,POINT (-111.9735286 33.387602)
,4075,3293,,,residential,0,-111.9729621,33.387645,POINT (-111.9729621 33.387645)
,4076,3294,,,residential,0,-111.9032494,33.4175286,POINT (-111.9032494 33.4175286)
,4077,3295,,,residential,0,-111.928512,33.351421,POINT (-111.928512 33.351421)
,4078,3296,,,residential,0,-111.9174296,33.3796387,POINT (-111.9174296 33.3796387)
,4079,3297,,,residential,0,-111.9699323,33.3878242,POINT (-111.9699323 33.3878242)
,4080,3298,,turning_circle,residential,0,-111.9165433,33.3796333,POINT (-111.9165433 33.3796333)
,4081,3299,,,residential,0,-111.9039134,33.4175235,POINT (-111.9039134 33.4175235)
,4082,3300,,,residential,0,-111.9038996,33.418173,POINT (-111.9038996 33.418173)
,4083,3301,,,residential,0,-111.9047657,33.4181729,POINT (-111.9047657 33.4181729)
,4084,3302,,,residential,0,-111.905423,33.4175119,POINT (-111.905423 33.4175119)
,4085,3303,,,residential,0,-111.9047451,33.4175171,POINT (-111.9047451 33.4175171)
,4086,3304,,,residential,0,-111.9046263,33.3798233,POINT (-111.9046263 33.3798233)
,4087,3305,,,residential,0,-111.8958198,33.3885331,POINT (-111.8958198 33.3885331)
,4088,3306,,,residential,0,-111.9036127,33.3798206,POINT (-111.9036127 33.3798206)
,4089,3307,,,residential,0,-111.9025713,33.379818,POINT (-111.9025713 33.379818)
,4090,3308,,,residential,0,-111.9015634,33.3798149,POINT (-111.9015634 33.3798149)
,4091,3309,,,residential,0,-111.8996665,33.3798141,POINT (-111.8996665 33.3798141)
,4092,3310,,,residential,0,-111.9277487,33.3550857,POINT (-111.9277487 33.3550857)
,4093,3311,,,residential,0,-111.9242329,33.4119115,POINT (-111.9242329 33.4119115)
,4094,3312,,,residential,0,-111.9352146,33.3797071,POINT (-111.9352146 33.3797071)
,4095,3313,,,residential,0,-111.9277567,33.3538515,POINT (-111.9277567 33.3538515)
,4096,,,crossing,secondary,0,-111.9281732,33.3201939,POINT (-111.9281732 33.3201939)
,4097,3314,,,residential,0,-111.9338336,33.4073034,POINT (-111.9338336 33.4073034)
,4098,3315,,,residential,0,-111.9179678,33.3815413,POINT (-111.9179678 33.3815413)
,4099,3316,,,residential,0,-111.9588281,33.4255141,POINT (-111.9588281 33.4255141)
,4100,,,traffic_signals,secondary,0,-111.9686426,33.3781302,POINT (-111.9686426 33.3781302)
,4101,,,traffic_signals,secondary,0,-111.9673559,33.3781389,POINT (-111.9673559 33.3781389)
,4102,3317,,,residential,0,-111.9305895,33.4076081,POINT (-111.9305895 33.4076081)
,4103,3318,,turning_circle,residential,0,-111.9147554,33.3796723,POINT (-111.9147554 33.3796723)
,4104,3319,,,residential,0,-111.8958198,33.3877161,POINT (-111.8958198 33.3877161)
,4105,,,traffic_signals,secondary,0,-111.9654678,33.3781645,POINT (-111.9654678 33.3781645)
,4106,3320,,turning_circle,residential,0,-111.9036096,33.3800316,POINT (-111.9036096 33.3800316)
,4107,3321,,,residential,0,-111.9116539,33.3726417,POINT (-111.9116539 33.3726417)
,4108,3322,,turning_circle,residential,0,-111.9025713,33.3800342,POINT (-111.9025713 33.3800342)
,4109,3323,,,residential,0,-111.8996579,33.3801509,POINT (-111.8996579 33.3801509)
,4110,3324,,,residential,0,-111.9350228,33.4107541,POINT (-111.9350228 33.4107541)
,4111,3325,,turning_circle,residential,0,-111.8963621,33.3798427,POINT (-111.8963621 33.3798427)
,4112,,,,secondary,0,-111.911231,33.4074387,POINT (-111.911231 33.4074387)
,4113,3326,,,residential,0,-111.9251208,33.3758743,POINT (-111.9251208 33.3758743)
,4114,,,,secondary,0,-111.8787432,33.4221244,POINT (-111.8787432 33.4221244)
,4115,3327,,turning_circle,residential,0,-111.9426338,33.4136098,POINT (-111.9426338 33.4136098)
,4116,3328,,,residential,0,-111.9222971,33.3739263,POINT (-111.9222971 33.3739263)
,4117,3329,,,residential,0,-111.9005514,33.4057987,POINT (-111.9005514 33.4057987)
,4118,3330,,,residential,0,-111.9522015,33.4192126,POINT (-111.9522015 33.4192126)
,4119,3331,,,residential,0,-111.9522017,33.4196958,POINT (-111.9522017 33.4196958)
,4120,3332,,,residential,0,-111.9564865,33.4195879,POINT (-111.9564865 33.4195879)
,4121,3333,,,residential,0,-111.9369015,33.3210591,POINT (-111.9369015 33.3210591)
,4122,,,turning_circle,others,0,-111.9630459,33.4195976,POINT (-111.9630459 33.4195976)
,4123,3334,,,residential,0,-111.9369101,33.3232825,POINT (-111.9369101 33.3232825)
,4124,,,motorway_junction,motorway,0,-111.8937449,33.370571,POINT (-111.8937449 33.370571)
,4125,,,,secondary,0,-111.9066655,33.4074275,POINT (-111.9066655 33.4074275)
,4126,3335,,,residential,0,-111.9191641,33.3753368,POINT (-111.9191641 33.3753368)
,4127,3336,,,residential,0,-111.9367899,33.3239996,POINT (-111.9367899 33.3239996)
,4128,3337,,,residential,0,-111.9364294,33.3246523,POINT (-111.9364294 33.3246523)
,4129,3338,,,residential,0,-111.9178938,33.3752292,POINT (-111.9178938 33.3752292)
,4130,3339,,,residential,0,-111.9139733,33.3419669,POINT (-111.9139733 33.3419669)
,4131,3340,,,residential,0,-111.9396664,33.4111275,POINT (-111.9396664 33.4111275)
,4132,3341,,turning_circle,residential,0,-111.9160653,33.403262,POINT (-111.9160653 33.403262)
,4133,3342,,,residential,0,-111.9665258,33.3961166,POINT (-111.9665258 33.3961166)
,4134,3343,,,residential,0,-111.9362664,33.3255272,POINT (-111.9362664 33.3255272)
,4135,3344,,,residential,0,-111.9665377,33.3954025,POINT (-111.9665377 33.3954025)
,4136,3345,,,residential,0,-111.97748,33.3854712,POINT (-111.97748 33.3854712)
,4137,3346,,,residential,0,-111.9665548,33.3947002,POINT (-111.9665548 33.3947002)
,4138,3347,,,residential,0,-111.9363818,33.3259961,POINT (-111.9363818 33.3259961)
,4139,3348,,,residential,0,-111.9774541,33.3840114,POINT (-111.9774541 33.3840114)
,4140,3349,,,residential,0,-111.9665792,33.394002,POINT (-111.9665792 33.394002)
,4141,3350,,,residential,0,-111.937155,33.3480666,POINT (-111.937155 33.3480666)
,4142,3351,,,residential,0,-111.9173016,33.3749712,POINT (-111.9173016 33.3749712)
,4143,3352,,,residential,0,-111.9371323,33.3463303,POINT (-111.9371323 33.3463303)
,4144,3353,,,residential,0,-111.9371207,33.3454066,POINT (-111.9371207 33.3454066)
,4145,3354,,,residential,0,-111.9371207,33.344496,POINT (-111.9371207 33.344496)
,4146,3355,,,residential,0,-111.9371238,33.3436433,POINT (-111.9371238 33.3436433)
,4147,3356,,turning_circle,residential,0,-111.9665977,33.3935967,POINT (-111.9665977 33.3935967)
,4148,3357,,,residential,0,-111.9775228,33.3832987,POINT (-111.9775228 33.3832987)
,4149,3358,,,residential,0,-111.9178537,33.353788,POINT (-111.9178537 33.353788)
,4150,,,motorway_junction,motorway,0,-111.9452652,33.3854478,POINT (-111.9452652 33.3854478)
,4151,3359,,,residential,0,-111.9777717,33.3825135,POINT (-111.9777717 33.3825135)
,4152,,,,primary,0,-111.9662313,33.4219492,POINT (-111.9662313 33.4219492)
,4153,,,,others,0,-111.9662131,33.4192108,POINT (-111.9662131 33.4192108)
,4154,3360,,,residential,0,-111.9777802,33.3818182,POINT (-111.9777802 33.3818182)
,4155,,,,others,0,-111.9661845,33.4175321,POINT (-111.9661845 33.4175321)
,4156,3361,,,residential,0,-111.9777545,33.3810841,POINT (-111.9777545 33.3810841)
,4157,3362,,,residential,0,-111.9379311,33.3396515,POINT (-111.9379311 33.3396515)
,4158,3363,,,residential,0,-111.9675912,33.4115508,POINT (-111.9675912 33.4115508)
,4159,3364,,,residential,0,-111.97607,33.4000561,POINT (-111.97607 33.4000561)
,4160,3365,,,residential,0,-111.9762611,33.3987582,POINT (-111.9762611 33.3987582)
,4161,3366,,turning_circle,residential,0,-111.9171812,33.359679,POINT (-111.9171812 33.359679)
,4162,3367,,,residential,0,-111.9768952,33.3972204,POINT (-111.9768952 33.3972204)
,4163,3368,,,residential,0,-111.9170132,33.3584717,POINT (-111.9170132 33.3584717)
,4164,3369,,,residential,0,-111.9768816,33.3964633,POINT (-111.9768816 33.3964633)
,4165,3370,,,residential,0,-111.917065,33.3278453,POINT (-111.917065 33.3278453)
,4166,3371,,,residential,0,-111.9767322,33.3954255,POINT (-111.9767322 33.3954255)
,4167,3372,,turning_circle,residential,0,-111.917065,33.3286557,POINT (-111.917065 33.3286557)
,4168,3373,,,residential,0,-111.9631621,33.3538572,POINT (-111.9631621 33.3538572)
,4169,3374,,,residential,0,-111.9761228,33.3941534,POINT (-111.9761228 33.3941534)
,4170,3375,,,residential,0,-111.9759962,33.3927558,POINT (-111.9759962 33.3927558)
,4171,3376,,,residential,0,-111.9005449,33.3924126,POINT (-111.9005449 33.3924126)
,4172,3377,,turning_circle,residential,0,-111.9139783,33.3377237,POINT (-111.9139783 33.3377237)
,4173,3378,,,residential,0,-111.9381249,33.3360778,POINT (-111.9381249 33.3360778)
,4174,3379,,,residential,0,-111.9381253,33.3353597,POINT (-111.9381253 33.3353597)
